+20.46000,-21.30000,+15.42000
+20.82000,-21.36000,+15.12000
+21.06000,-21.18000,+14.70000
+21.18000,-21.54000,+14.28000
+21.24000,-21.30000,+13.62000
+21.42000,-21.00000,+13.44000
+21.54000,-21.12000,+13.14000
+21.60000,-21.36000,+12.48000
+21.24000,-21.18000,+11.88000
+21.42000,-21.30000,+11.28000
+21.60000,-21.54000,+10.56000
+21.60000,-21.30000,+10.38000
+21.72000,-21.66000,+10.14000
+21.54000,-21.90000,+9.36000
+21.42000,-21.66000,+9.24000
+21.54000,-21.54000,+8.88000
+21.78000,-21.36000,+8.64000
+21.54000,-21.30000,+8.52000
+21.72000,-21.36000,+8.28000
+21.72000,-21.30000,+7.68000
+21.42000,-21.12000,+7.32000
+21.42000,-21.30000,+6.96000
+21.24000,-21.36000,+6.24000
+21.18000,-21.36000,+6.06000
+21.18000,-21.54000,+5.58000
+21.18000,-21.66000,+5.10000
+21.06000,-21.48000,+5.22000
+21.36000,-21.66000,+4.86000
+21.42000,-21.36000,+4.68000
+21.60000,-21.30000,+4.68000
+21.78000,-21.54000,+4.68000
+21.54000,-21.54000,+4.26000
+21.36000,-21.48000,+4.38000
+21.54000,-21.48000,+4.32000
+21.06000,-21.48000,+3.78000
+20.70000,-21.30000,+3.54000
+20.46000,-21.72000,+3.12000
+20.10000,-21.54000,+2.64000
+20.10000,-21.30000,+2.40000
+20.28000,-21.36000,+2.04000
+19.92000,-21.30000,+1.44000
+19.56000,-21.36000,+1.08000
+19.62000,-21.66000,+0.54000
+19.44000,-21.54000,+0.36000
+19.38000,-21.30000,+0.12000
+19.26000,-21.54000,-0.36000
+18.90000,-21.84000,-0.78000
+18.72000,-21.66000,-1.02000
+18.72000,-21.90000,-1.14000
+18.54000,-21.72000,-1.80000
+18.30000,-21.66000,-1.92000
+18.00000,-22.08000,-2.46000
+17.46000,-22.08000,-3.00000
+17.10000,-21.90000,-3.12000
+16.74000,-22.02000,-3.78000
+16.32000,-22.02000,-4.14000
+15.78000,-22.20000,-4.62000
+15.36000,-22.20000,-5.16000
+14.82000,-21.90000,-5.88000
+14.46000,-21.48000,-6.60000
+14.28000,-21.36000,-7.02000
+13.74000,-21.18000,-7.80000
+12.96000,-20.76000,-8.34000
+12.36000,-20.76000,-9.06000
+11.70000,-20.04000,-9.84000
+11.10000,-19.74000,-10.38000
+10.50000,-19.50000,-10.86000
+9.90000,-19.14000,-10.98000
+9.18000,-18.66000,-11.40000
+8.46000,-18.24000,-11.64000
+7.80000,-17.76000,-11.94000
+7.08000,-17.52000,-12.18000
+6.78000,-17.34000,-12.30000
+6.06000,-17.34000,-12.30000
+5.16000,-17.22000,-12.48000
+4.44000,-17.52000,-12.72000
+3.90000,-17.70000,-12.90000
+3.42000,-17.76000,-12.90000
+2.88000,-18.06000,-12.90000
+2.16000,-18.06000,-13.08000
+1.26000,-17.94000,-13.20000
+0.66000,-17.70000,-13.20000
+0.00000,-17.70000,-13.08000
-0.72000,-17.40000,-13.08000
-1.62000,-17.34000,-13.08000
-2.28000,-17.34000,-13.20000
-2.94000,-17.04000,-13.08000
-2.94000,-16.86000,-12.90000
-3.12000,-16.98000,-12.54000
-3.30000,-16.86000,-12.24000
-3.36000,-16.80000,-11.76000
-3.48000,-16.68000,-11.52000
-3.66000,-16.32000,-10.98000
-3.84000,-16.14000,-10.62000
-4.08000,-16.14000,-10.38000
-4.92000,-16.26000,-10.02000
-5.34000,-16.26000,-10.02000
-6.12000,-16.32000,-9.90000
-6.36000,-16.14000,-9.84000
-6.90000,-16.14000,-9.72000
-7.44000,-16.50000,-9.72000
-8.10000,-16.50000,-9.66000
-8.52000,-16.50000,-9.30000
-8.82000,-16.62000,-9.24000
-9.54000,-16.62000,-9.12000
-9.66000,-16.44000,-8.94000
-10.38000,-16.62000,-8.70000
-10.80000,-16.50000,-8.16000
-10.98000,-16.62000,-7.98000
-11.34000,-16.68000,-7.92000
-11.34000,-16.62000,-7.92000
-11.46000,-16.44000,-7.56000
-11.52000,-16.32000,-7.38000
-11.88000,-16.14000,-7.38000
-11.70000,-16.14000,-7.56000
-11.70000,-16.14000,-7.74000
-11.70000,-15.72000,-7.62000
-11.34000,-15.54000,-7.44000
-11.64000,-15.24000,-7.14000
-12.00000,-14.94000,-7.14000
-12.00000,-14.88000,-7.14000
-12.00000,-14.88000,-6.78000
-12.18000,-14.40000,-6.60000
-12.36000,-14.16000,-6.42000
-12.60000,-13.98000,-6.30000
-13.08000,-13.68000,-6.24000
-13.26000,-13.98000,-6.30000
-13.32000,-14.04000,-6.24000
-13.44000,-13.86000,-5.70000
-13.44000,-13.98000,-5.70000
-13.80000,-14.04000,-5.52000
-13.98000,-13.98000,-5.34000
-13.98000,-14.34000,-5.16000
-14.22000,-14.70000,-4.92000
-14.22000,-14.52000,-4.92000
-13.98000,-14.70000,-4.74000
-14.16000,-14.88000,-4.74000
-14.52000,-14.58000,-4.62000
-14.40000,-14.70000,-4.38000
-14.52000,-14.70000,-4.32000
-14.52000,-14.22000,-3.78000
-14.22000,-14.16000,-3.42000
-14.40000,-14.04000,-3.06000
-14.70000,-13.68000,-2.52000
-14.34000,-13.50000,-1.98000
-14.52000,-13.62000,-1.56000
-14.64000,-13.50000,-0.96000
-14.52000,-13.86000,-0.42000
-15.06000,-14.16000,+0.00000
-15.42000,-14.04000,+0.42000
-15.72000,-14.34000,+1.26000
-16.20000,-14.70000,+2.10000
-16.74000,-14.94000,+3.12000
-16.44000,-15.36000,+4.14000
-16.80000,-15.90000,+5.10000
-16.98000,-16.08000,+6.24000
-16.74000,-16.62000,+7.32000
-16.62000,-16.80000,+8.82000
-16.38000,-17.04000,+10.02000
-16.26000,-17.22000,+10.74000
-16.26000,-17.88000,+11.34000
-16.26000,-18.06000,+12.24000
-15.96000,-18.48000,+13.02000
-15.54000,-18.96000,+14.10000
-15.00000,-19.02000,+14.94000
-14.46000,-19.56000,+15.30000
-14.10000,-20.10000,+16.02000
-13.26000,-20.64000,+16.86000
-12.60000,-20.64000,+17.70000
-12.24000,-21.12000,+18.30000
-11.64000,-20.64000,+18.66000
-11.16000,-20.58000,+18.90000
-10.80000,-20.64000,+19.08000
-10.80000,-20.82000,+19.62000
-10.62000,-20.64000,+19.80000
-10.62000,-20.46000,+19.80000
-10.56000,-20.46000,+19.80000
-10.38000,-20.58000,+19.86000
-10.44000,-21.00000,+20.04000
-10.62000,-21.30000,+19.86000
-10.80000,-21.66000,+19.86000
-10.80000,-21.54000,+19.50000
-10.80000,-21.48000,+19.14000
-10.80000,-21.72000,+19.08000
-10.92000,-22.02000,+19.02000
-10.92000,-22.02000,+18.84000
-10.62000,-22.08000,+18.90000
-10.62000,-22.20000,+19.20000
-10.62000,-22.20000,+18.90000
-10.26000,-22.56000,+19.02000
-10.08000,-22.80000,+19.26000
-10.02000,-22.62000,+19.38000
-10.02000,-22.56000,+19.20000
-10.20000,-22.62000,+19.26000
-10.56000,-22.38000,+19.02000
-10.92000,-22.26000,+18.54000
-10.92000,-22.20000,+18.90000
-11.34000,-21.72000,+18.90000
-11.64000,-21.54000,+18.66000
-12.00000,-21.72000,+18.36000
-12.18000,-21.48000,+18.36000
-12.54000,-21.48000,+17.88000
-12.72000,-21.48000,+17.76000
-12.72000,-21.18000,+17.58000
-13.44000,-20.82000,+16.98000
-13.92000,-20.94000,+16.62000
-14.34000,-20.58000,+16.20000
-14.82000,-20.10000,+15.84000
-15.24000,-20.10000,+15.42000
-15.36000,-19.38000,+15.30000
-15.78000,-19.14000,+14.70000
-16.38000,-18.84000,+14.16000
-16.38000,-18.60000,+13.62000
-16.74000,-17.88000,+12.78000
-16.80000,-17.70000,+12.00000
-16.80000,-17.16000,+10.92000
-17.10000,-16.62000,+10.32000
-17.64000,-16.44000,+9.42000
-18.00000,-15.96000,+8.58000
-18.42000,-15.36000,+7.86000
-18.90000,-14.82000,+7.50000
-19.08000,-14.34000,+7.38000
-19.44000,-13.80000,+7.26000
-19.68000,-13.32000,+7.50000
-19.98000,-12.60000,+7.38000
-19.86000,-11.88000,+7.50000
-19.68000,-11.04000,+7.74000
-19.50000,-10.50000,+7.92000
-19.44000,-9.72000,+7.68000
-19.44000,-9.06000,+7.32000
-19.44000,-8.34000,+7.38000
-19.62000,-7.44000,+7.38000
-19.14000,-6.72000,+7.32000
-19.26000,-5.58000,+7.02000
-19.26000,-4.74000,+6.90000
-18.96000,-3.84000,+6.72000
-18.60000,-2.76000,+6.78000
-18.36000,-1.80000,+6.90000
-18.06000,-0.72000,+6.90000
-17.46000,+0.30000,+6.78000
-17.34000,+1.38000,+6.72000
-16.74000,+2.28000,+7.14000
-16.38000,+3.18000,+7.14000
-16.20000,+3.96000,+7.50000
-15.90000,+4.68000,+7.68000
-15.06000,+5.40000,+8.22000
-14.64000,+6.30000,+8.40000
-14.10000,+7.02000,+8.64000
-13.44000,+7.86000,+9.00000
-12.60000,+8.52000,+9.24000
-12.00000,+9.24000,+9.84000
-10.74000,+10.32000,+10.20000
-9.84000,+11.22000,+10.68000
-9.06000,+12.06000,+11.04000
-7.80000,+12.42000,+11.52000
-6.48000,+13.02000,+11.82000
-5.28000,+13.38000,+12.24000
-4.38000,+13.68000,+12.24000
-3.18000,+13.86000,+12.36000
-2.34000,+13.92000,+12.42000
-1.20000,+13.92000,+12.60000
+0.00000,+14.04000,+12.96000
+1.26000,+14.22000,+13.02000
+2.16000,+14.10000,+13.20000
+3.24000,+14.04000,+13.32000
+4.44000,+14.04000,+13.44000
+5.82000,+14.04000,+13.56000
+7.08000,+14.04000,+13.62000
+8.34000,+13.86000,+13.62000
+9.54000,+13.56000,+13.38000
+10.50000,+13.38000,+13.38000
+11.64000,+13.02000,+13.38000
+12.90000,+12.66000,+13.56000
+13.98000,+12.12000,+13.74000
+15.00000,+11.58000,+13.74000
+15.78000,+10.74000,+13.74000
+16.80000,+10.02000,+14.10000
+17.70000,+9.12000,+14.16000
+18.60000,+8.16000,+13.98000
+19.32000,+7.38000,+14.10000
+19.98000,+6.48000,+14.10000
+20.70000,+5.40000,+14.10000
+21.24000,+4.80000,+14.16000
+22.08000,+3.60000,+14.28000
+22.62000,+2.34000,+14.16000
+23.22000,+1.62000,+14.10000
+23.58000,+0.48000,+14.28000
+24.06000,-0.90000,+14.16000
+24.54000,-1.68000,+13.98000
+24.90000,-2.76000,+13.74000
+25.14000,-4.14000,+13.56000
+25.56000,-4.68000,+13.44000
+25.44000,-5.58000,+13.02000
+25.44000,-6.66000,+12.96000
+25.62000,-7.26000,+12.96000
+25.56000,-7.98000,+12.78000
+25.44000,-9.18000,+12.66000
+25.62000,-9.60000,+12.78000
+25.62000,-10.62000,+12.66000
+25.26000,-11.70000,+12.54000
+25.62000,-12.06000,+12.66000
+25.50000,-13.08000,+12.42000
+25.32000,-13.98000,+12.24000
+25.32000,-14.70000,+12.30000
+25.14000,-15.24000,+12.06000
+24.60000,-15.90000,+11.88000
+24.78000,-15.96000,+11.82000
+24.54000,-16.32000,+12.06000
+24.00000,-17.04000,+11.88000
+24.00000,-17.22000,+12.00000
+23.40000,-17.52000,+11.88000
+23.22000,-17.88000,+11.52000
+23.04000,-18.24000,+11.82000
+22.80000,-19.14000,+11.88000
+22.26000,-19.92000,+11.88000
+22.26000,-20.46000,+11.88000
+21.78000,-21.18000,+11.88000
+21.06000,-21.48000,+12.06000
+21.06000,-21.90000,+12.30000
+20.52000,-22.56000,+12.48000
+20.16000,-23.16000,+12.24000
+20.10000,-23.16000,+12.42000
+19.62000,-23.64000,+12.78000
+18.96000,-24.06000,+12.60000
+18.54000,-24.36000,+12.96000
+18.00000,-25.08000,+12.96000
+17.16000,-25.44000,+13.02000
+16.62000,-25.44000,+13.56000
+15.72000,-25.68000,+14.10000
+15.06000,-25.80000,+14.34000
+14.46000,-25.98000,+14.88000
+13.92000,-25.98000,+15.54000
+13.44000,-25.98000,+15.90000
+12.90000,-25.86000,+16.68000
+12.60000,-25.80000,+17.16000
+12.18000,-26.16000,+17.58000
+12.00000,-25.86000,+18.06000
+11.16000,-26.16000,+18.54000
+10.62000,-25.98000,+18.66000
+10.08000,-25.86000,+18.90000
+9.24000,-25.98000,+19.26000
+8.82000,-26.16000,+19.26000
+7.98000,-26.16000,+19.50000
+7.26000,-25.86000,+19.50000
+6.42000,-25.98000,+19.86000
+6.00000,-25.68000,+19.86000
+5.52000,-25.50000,+20.04000
+5.10000,-25.50000,+20.16000
+4.56000,-25.44000,+20.22000
+4.26000,-24.90000,+20.58000
+3.24000,-24.72000,+21.00000
+2.64000,-24.24000,+21.72000
+2.10000,-23.88000,+21.90000
+1.38000,-23.64000,+22.44000
+0.72000,-22.92000,+23.04000
-0.12000,-22.74000,+23.58000
-0.48000,-22.38000,+23.82000
-1.20000,-22.20000,+23.94000
-1.44000,-22.08000,+23.82000
-2.10000,-22.02000,+23.58000
-2.46000,-21.84000,+23.64000
-3.30000,-22.08000,+23.28000
-4.08000,-22.62000,+22.98000
-4.74000,-22.56000,+22.50000
-5.46000,-22.56000,+22.44000
-6.36000,-22.62000,+22.26000
-6.90000,-22.38000,+22.14000
-7.26000,-22.44000,+22.08000
-7.92000,-22.44000,+21.84000
-7.92000,-22.20000,+21.84000
-8.16000,-22.02000,+21.72000
-8.52000,-22.02000,+21.72000
-8.64000,-21.72000,+21.66000
-8.64000,-21.54000,+21.66000
-8.70000,-21.66000,+21.66000
-8.64000,-21.18000,+21.48000
-8.70000,-21.12000,+21.48000
-8.94000,-21.00000,+21.66000
-8.82000,-20.82000,+21.84000
-8.52000,-20.76000,+22.02000
-8.64000,-20.64000,+22.02000
-8.64000,-20.46000,+22.14000
-8.52000,-20.28000,+22.14000
-8.64000,-20.46000,+22.44000
-8.52000,-20.40000,+22.80000
-8.28000,-20.28000,+22.80000
-8.34000,-20.40000,+22.68000
-8.16000,-20.04000,+22.68000
-8.16000,-20.04000,+22.92000
-8.10000,-20.10000,+23.04000
-7.92000,-19.86000,+23.22000
-7.80000,-20.04000,+23.46000
-7.74000,-20.10000,+23.16000
-7.74000,-19.86000,+23.16000
-7.44000,-19.86000,+23.34000
-7.38000,-20.04000,+23.46000
-7.08000,-19.74000,+23.46000
-6.96000,-19.86000,+23.46000
-7.08000,-20.22000,+23.28000
-6.90000,-19.86000,+23.22000
-6.78000,-19.92000,+23.46000
-6.78000,-20.22000,+23.46000
-6.72000,-19.74000,+23.28000
-6.54000,-19.74000,+23.16000
-6.42000,-20.04000,+22.98000
-6.42000,-19.56000,+22.86000
-6.18000,-19.50000,+23.04000
-6.18000,-19.56000,+23.10000
-6.00000,-19.02000,+23.10000
-5.82000,-18.78000,+23.28000
-6.00000,-18.96000,+23.28000
-5.88000,-18.78000,+23.58000
-5.82000,-19.02000,+23.82000
-5.82000,-19.56000,+23.82000
-5.82000,-19.20000,+23.64000
-5.82000,-19.02000,+23.82000
-6.18000,-19.50000,+23.76000
-6.24000,-19.38000,+23.64000
-6.18000,-19.38000,+23.82000
-6.54000,-19.38000,+23.64000
-6.60000,-18.66000,+23.40000
-6.36000,-18.48000,+23.46000
-6.18000,-18.66000,+23.58000
-6.06000,-18.78000,+23.40000
-5.64000,-18.66000,+23.46000
-5.34000,-18.78000,+23.46000
-4.98000,-18.96000,+23.82000
-4.80000,-19.02000,+24.12000
-4.38000,-19.38000,+24.30000
-4.26000,-19.38000,+24.48000
-4.26000,-19.74000,+24.60000
-4.26000,-20.04000,+24.36000
-4.44000,-19.86000,+24.60000
-4.62000,-20.22000,+24.78000
-4.80000,-20.28000,+24.36000
-4.80000,-20.22000,+24.18000
-5.10000,-20.58000,+24.42000
-5.46000,-20.82000,+24.00000
-5.88000,-20.58000,+24.00000
-6.24000,-20.64000,+23.94000
-6.42000,-21.00000,+23.22000
-6.90000,-20.76000,+22.86000
-7.38000,-21.00000,+22.80000
-7.98000,-21.36000,+22.32000
-8.52000,-21.00000,+21.84000
-8.70000,-21.00000,+21.96000
-9.00000,-21.12000,+21.54000
-9.18000,-21.00000,+21.66000
-9.66000,-21.12000,+21.66000
-10.02000,-21.30000,+21.18000
-10.20000,-21.00000,+21.18000
-10.44000,-21.00000,+21.00000
-10.74000,-21.18000,+20.64000
-11.28000,-21.18000,+20.52000
-11.34000,-21.66000,+20.40000
-11.82000,-21.54000,+19.86000
-11.82000,-21.36000,+19.86000
-11.46000,-21.84000,+19.68000
-11.52000,-21.90000,+18.90000
-11.34000,-21.72000,+18.72000
-11.16000,-22.38000,+18.66000
-11.16000,-22.26000,+18.12000
-11.16000,-21.90000,+18.30000
-10.92000,-22.26000,+18.36000
-10.92000,-22.26000,+18.24000
-11.10000,-22.08000,+18.54000
-10.92000,-22.44000,+19.26000
-10.92000,-22.92000,+19.20000
-10.80000,-22.56000,+19.56000
-10.20000,-22.62000,+19.86000
-9.84000,-22.44000,+19.62000
-9.36000,-22.20000,+20.16000
-9.30000,-22.44000,+20.22000
-9.18000,-22.44000,+20.40000
-9.30000,-22.38000,+20.58000
-9.12000,-22.44000,+20.94000
-9.00000,-22.26000,+21.12000
-9.00000,-22.08000,+21.60000
-9.00000,-22.56000,+21.96000
-9.18000,-22.74000,+21.90000
-8.70000,-22.62000,+22.62000
-8.16000,-22.44000,+22.74000
-7.62000,-22.20000,+22.86000
-7.26000,-22.08000,+23.28000
-7.26000,-22.02000,+23.28000
-7.44000,-22.20000,+22.98000
-7.44000,-22.20000,+23.04000
-7.26000,-22.20000,+22.80000
-7.56000,-22.38000,+22.50000
-7.92000,-22.56000,+22.32000
-8.10000,-22.80000,+22.02000
-8.10000,-22.74000,+21.84000
-7.98000,-23.10000,+21.90000
-7.74000,-23.10000,+21.66000
-7.92000,-22.98000,+21.36000
-7.92000,-23.10000,+21.66000
-8.10000,-22.80000,+21.30000
-8.10000,-22.80000,+21.12000
-7.98000,-22.74000,+21.48000
-8.28000,-22.62000,+21.30000
-8.28000,-22.62000,+21.12000
-8.46000,-22.92000,+21.72000
-8.16000,-22.98000,+21.66000
-8.34000,-22.56000,+21.54000
-8.10000,-22.80000,+21.84000
